PV (kWh),Load (kWh),Price ($/kWh)
1111.0,1597.5,0.314
601.0,1616.5,0.3107
177.5,1636.5,0.2984
0.0,1673.5,0.3194
0.0,1700.5,0.4036
0.0,1566.5,0.3265
0.0,1394.0,0.2463
0.0,1255.5,0.2029
0.0,1175.5,0.214
0.0,1138.0,0.1957
0.0,1117.5,0.1711
0.0,1120.5,0.1672
0.0,1161.0,0.1753
0.0,1298.5,0.2102
0.0,1507.5,0.2533
139.5,1648.5,0.2878
636.0,1690.0,0.3038
1286.5,1726.5,0.3201
1870.5,1754.5,0.3319
2274.0,1780.0,0.32159999999999994
2423.0,1775.5,0.3276
2336.5,1754.5,0.3282
2038.5,1734.5,0.3056
1607.0,1721.0,0.3222
1111.0,1736.0,0.3229
601.0,1766.5,0.3104
177.5,1776.0,0.2981
0.0,1777.0,0.3276
0.0,1750.5,0.3649
0.0,1613.5,0.31
0.0,1438.0,0.2309
0.0,1304.0,0.2164
0.0,1220.0,0.2004
0.0,1176.5,0.1777
0.0,1154.5,0.1679
0.0,1153.0,0.1588
0.0,1191.5,0.1696
0.0,1322.5,0.1949
0.0,1529.5,0.2372
139.5,1654.5,0.2986
636.0,1680.5,0.33
1286.5,1699.5,0.3454
1870.5,1713.0,0.3579
2274.0,1711.5,0.3706
2423.0,1694.5,0.3752
2336.5,1692.5,0.377
2038.5,1668.5,0.366
1607.0,1645.0,0.3652
1111.0,1663.5,0.3663
601.0,1691.0,0.3654
177.5,1713.5,0.3417
0.0,1739.0,0.359
0.0,1732.5,0.3909
0.0,1611.0,0.3392
0.0,1434.0,0.2687
0.0,1300.0,0.2232
0.0,1210.0,0.2031
0.0,1170.0,0.1856
0.0,1148.0,0.1557
0.0,1144.5,0.1499
0.0,1189.0,0.1532
0.0,1314.5,0.1982
0.0,1527.0,0.2576
139.5,1657.0,0.3072
636.0,1689.5,0.3503
1286.5,1714.5,0.3617
1870.5,1730.0,0.3789
2274.0,1730.0,0.3856
2423.0,1708.0,0.3915
2336.5,1699.0,0.3977000000000001
2038.5,1677.0,0.3912
1607.0,1654.5,0.3851
1111.0,1656.0,0.3882
601.0,1676.0,0.3912
177.5,1687.5,0.3792
0.0,1715.0,0.3863
0.0,1729.0,0.4317
0.0,1609.5,0.3624
0.0,1432.5,0.271
0.0,1284.0,0.2213
0.0,1199.5,0.2029
0.0,1151.5,0.1819
0.0,1125.0,0.1521
0.0,1124.0,0.14300000000000002
0.0,1164.0,0.1468
0.0,1287.0,0.179
0.0,1499.5,0.2208
139.5,1640.5,0.30260000000000004
636.0,1692.0,0.3696
1286.5,1717.5,0.3911
1870.5,1742.5,0.4107
2274.0,1728.0,0.4543
2423.0,1710.0,0.452
2336.5,1696.0,0.5
2038.5,1667.0,0.493
1607.0,1642.0,0.5168
1111.0,1647.0,0.4502
601.0,1653.5,0.4054
177.5,1647.5,0.3836
0.0,1643.5,0.387
0.0,1645.5,0.4128
0.0,1555.0,0.3646
0.0,1419.0,0.29100000000000004
0.0,1282.0,0.2334
0.0,1186.0,0.2255
0.0,1132.5,0.1971
0.0,1101.5,0.19
0.0,1092.0,0.17
0.0,1107.0,0.1672
0.0,1155.5,0.17379999999999998
0.0,1241.5,0.1831
139.5,1376.0,0.2014
636.0,1490.0,0.2473
1286.5,1543.5,0.2886
1870.5,1550.5,0.3186
2274.0,1547.5,0.32880000000000004
2423.0,1518.0,0.327
2336.5,1486.5,0.3172
2038.5,1456.0,0.3005
1607.0,1442.5,0.2953
1111.0,1452.0,0.295
601.0,1469.0,0.292
177.5,1466.0,0.2814
0.0,1480.5,0.3141
0.0,1531.5,0.3519
0.0,1466.5,0.3029
0.0,1342.5,0.2566
0.0,1229.5,0.2155
0.0,1148.0,0.2218
0.0,1099.5,0.1883
0.0,1075.5,0.1684
0.0,1068.5,0.166
0.0,1076.5,0.1653
0.0,1101.0,0.16269999999999998
0.0,1152.5,0.17489999999999994
139.5,1267.0,0.1764
636.0,1386.0,0.196
1286.5,1450.5,0.2217
1870.5,1469.0,0.245
2274.0,1467.0,0.2504
2423.0,1456.5,0.2516
2336.5,1438.0,0.2478
2038.5,1416.5,0.2366
1607.0,1416.5,0.2368
1111.0,1444.5,0.2516
601.0,1494.0,0.2514
177.5,1519.5,0.253
0.0,1546.5,0.2911
0.0,1602.0,0.3433
0.0,1490.0,0.2813
0.0,1331.5,0.2229
0.0,1209.5,0.1937
0.0,1128.5,0.2077
0.0,1088.5,0.1898
0.0,1074.0,0.1655
0.0,1075.0,0.1592
0.0,1124.0,0.1605
0.0,1245.5,0.1996
0.0,1456.0,0.2285
139.5,1586.0,0.2677
636.0,1616.0,0.2973
1286.5,1633.5,0.3058
1870.5,1650.5,0.32630000000000003
2274.0,1657.5,0.34369999999999995
2423.0,1649.0,0.3469
2336.5,1650.5,0.349
2038.5,1627.0,0.337
1607.0,1604.0,0.3416
1111.0,1597.0,0.3468
601.0,1601.0,0.3372
177.5,1603.0,0.3035
0.0,1628.0,0.3157
0.0,1669.5,0.3576
0.0,1550.0,0.2895
0.0,1374.0,0.2258
0.0,1225.5,0.2055
0.0,1144.0,0.2219
0.0,1100.0,0.2028
0.0,1077.0,0.1773
0.0,1074.5,0.1754
0.0,1121.0,0.17629999999999998
0.0,1245.0,0.2084
0.0,1457.5,0.2395
139.5,1594.0,0.2685
636.0,1638.5,0.3079
1286.5,1669.0,0.3309
1870.5,1695.5,0.3457
2274.0,1706.5,0.3527
2423.0,1704.5,0.3542
2336.5,1711.5,0.3521
2038.5,1688.0,0.3555
1607.0,1677.0,0.3472
1111.0,1708.0,0.3512
601.0,1748.0,0.3428
177.5,1743.0,0.3158
0.0,1730.5,0.3368
0.0,1691.5,0.3689
0.0,1561.5,0.3113
0.0,1392.5,0.24850000000000005
0.0,1255.0,0.2309
0.0,1168.0,0.2022
0.0,1123.0,0.1834
0.0,1108.0,0.1611
0.0,1099.0,0.1491
0.0,1142.0,0.1508
0.0,1269.5,0.1815
0.0,1484.0,0.2422
139.5,1633.0,0.2575
636.0,1668.5,0.2953
1286.5,1694.0,0.3208
1870.5,1712.0,0.3385
2274.0,1714.5,0.35
2423.0,1701.5,0.3502
2336.5,1709.0,0.3561
2038.5,1675.5,0.3518
1607.0,1658.0,0.3511
1111.0,1674.0,0.3528
601.0,1701.5,0.34600000000000003
177.5,1708.5,0.3099
0.0,1713.0,0.3108
0.0,1704.5,0.3515
0.0,1585.5,0.2892
0.0,1413.5,0.2302
0.0,1276.5,0.223
0.0,1192.0,0.2031
0.0,1148.5,0.18170000000000006
0.0,1125.5,0.1584
0.0,1119.5,0.1501
0.0,1161.5,0.15
0.0,1277.5,0.1829
0.0,1493.0,0.2183
139.5,1643.5,0.2527
636.0,1691.5,0.2722
1286.5,1710.5,0.2958
1870.5,1728.5,0.3207
2274.0,1729.0,0.3275
2423.0,1708.5,0.3369
2336.5,1695.0,0.3331
2038.5,1674.0,0.32270000000000004
1607.0,1655.0,0.3287
1111.0,1660.5,0.3183
601.0,1670.5,0.3128
177.5,1669.0,0.2742
0.0,1682.0,0.2842
0.0,1701.0,0.3232
0.0,1598.0,0.2651
0.0,1430.5,0.2096
0.0,1288.0,0.1931
0.0,1196.0,0.2086
0.0,1157.0,0.1935
0.0,1131.5,0.1795
0.0,1121.5,0.1657
0.0,1164.0,0.177
0.0,1279.0,0.196
0.0,1492.5,0.227
139.5,1614.0,0.2551
636.0,1644.5,0.2909
1286.5,1657.5,0.3185
1870.5,1671.0,0.33130000000000004
2274.0,1672.0,0.337
2423.0,1646.5,0.3346
2336.5,1636.5,0.3329
2038.5,1610.0,0.3108
1607.0,1587.0,0.3058
1111.0,1576.5,0.2942
601.0,1573.0,0.29
177.5,1564.0,0.2656
0.0,1562.5,0.2742
0.0,1609.0,0.3066
0.0,1545.0,0.2613
0.0,1409.5,0.2161
0.0,1267.5,0.1961
0.0,1177.0,0.2186
0.0,1127.5,0.1943
0.0,1103.5,0.1757
0.0,1094.0,0.16260000000000002
0.0,1111.0,0.1616
0.0,1150.0,0.1678
0.0,1242.5,0.16829999999999998
139.5,1371.5,0.1969
636.0,1485.5,0.2274
1286.5,1533.0,0.26
1870.5,1535.0,0.2776
2274.0,1527.0,0.2845
2423.0,1502.5,0.2858
2336.5,1480.0,0.2847
2038.5,1462.0,0.278
1607.0,1469.5,0.2776
1111.0,1489.5,0.2775
601.0,1509.5,0.2814
177.5,1511.5,0.2618
0.0,1513.0,0.2824
0.0,1558.5,0.332
0.0,1497.5,0.2801
0.0,1365.0,0.2334
0.0,1228.5,0.2083
0.0,1145.0,0.241
0.0,1094.0,0.1926
0.0,1063.0,0.17010000000000006
0.0,1046.5,0.1623
0.0,1054.5,0.1532
0.0,1067.5,0.15689999999999998
0.0,1132.0,0.1612
139.5,1252.0,0.1752
636.0,1395.0,0.2145
1286.5,1476.5,0.2269
1870.5,1501.5,0.2481
2274.0,1504.0,0.265
2423.0,1495.5,0.2763
2336.5,1474.5,0.285
2038.5,1464.5,0.2857
1607.0,1468.5,0.28550000000000003
1111.0,1499.0,0.2921
601.0,1532.5,0.293
177.5,1547.0,0.2851
0.0,1571.0,0.3009
0.0,1621.0,0.3502
0.0,1526.5,0.3008
0.0,1371.5,0.2362
0.0,1232.5,0.2126
0.0,1147.0,0.2153
0.0,1101.0,0.2008
0.0,1079.5,0.1804
0.0,1082.0,0.1726
0.0,1129.5,0.1783
0.0,1245.5,0.2035
0.0,1461.5,0.237
139.5,1606.5,0.2765
636.0,1658.5,0.293
1286.5,1695.0,0.3239
1870.5,1720.0,0.3419
2274.0,1730.0,0.3423
2423.0,1718.0,0.3432
2336.5,1716.5,0.34380000000000005
2038.5,1698.5,0.3402000000000001
1607.0,1680.5,0.337
1111.0,1688.5,0.3386
601.0,1710.0,0.3383
177.5,1711.0,0.3018
0.0,1710.0,0.3013
0.0,1711.0,0.34740000000000004
0.0,1586.0,0.29
0.0,1417.5,0.2288
0.0,1270.5,0.2231
0.0,1180.5,0.21170000000000005
0.0,1136.0,0.1977
0.0,1117.0,0.1739
0.0,1118.5,0.1649
0.0,1162.0,0.17059999999999995
0.0,1283.0,0.2007
0.0,1492.0,0.2324
139.5,1640.0,0.2869
636.0,1696.5,0.2956
1286.5,1723.0,0.3041
1870.5,1753.5,0.322
2274.0,1760.0,0.33020000000000005
2423.0,1752.5,0.3309
2336.5,1747.0,0.33990000000000004
2038.5,1725.5,0.3323
1607.0,1705.0,0.331
1111.0,1707.5,0.33
601.0,1720.5,0.3194
177.5,1727.0,0.304
0.0,1724.5,0.3084
0.0,1726.0,0.34619999999999995
0.0,1614.0,0.2914
0.0,1432.5,0.2306
0.0,1276.5,0.2203
0.0,1190.0,0.2171
0.0,1144.5,0.1862
0.0,1125.0,0.16440000000000002
0.0,1123.5,0.1493
0.0,1166.0,0.16920000000000002
0.0,1293.5,0.1998
0.0,1500.0,0.23010000000000005
139.5,1648.0,0.2762
636.0,1691.5,0.2981
1286.5,1721.0,0.328
1870.5,1750.0,0.3508
2274.0,1767.0,0.3641
2423.0,1771.0,0.3675
2336.5,1768.5,0.369
2038.5,1752.0,0.3642
1607.0,1742.0,0.3625
1111.0,1751.0,0.35850000000000004
601.0,1758.0,0.3556
177.5,1759.0,0.3319
0.0,1760.0,0.3179
0.0,1776.0,0.35960000000000003
0.0,1644.0,0.3009
0.0,1472.0,0.2397
0.0,1306.0,0.2207
0.0,1216.0,0.2112
0.0,1168.0,0.1862
0.0,1149.0,0.1607
0.0,1142.0,0.1407
0.0,1177.5,0.1586
0.0,1280.5,0.1862
0.0,1490.5,0.2187
139.5,1630.0,0.2422
636.0,1670.0,0.30010000000000003
1286.5,1684.5,0.31670000000000004
1870.5,1704.0,0.3244
2274.0,1710.0,0.3355
2423.0,1698.5,0.3378
2336.5,1695.5,0.3392
2038.5,1674.0,0.3377000000000001
1607.0,1656.5,0.3402000000000001
1111.0,1652.5,0.3362
601.0,1652.0,0.32520000000000004
177.5,1646.0,0.30920000000000003
0.0,1645.5,0.3005
0.0,1701.5,0.33380000000000004
0.0,1618.0,0.28
0.0,1435.0,0.2236
0.0,1291.5,0.2067
0.0,1200.0,0.2227
0.0,1155.5,0.2021
0.0,1130.5,0.1636
0.0,1128.0,0.1493
0.0,1166.0,0.1623
0.0,1262.5,0.201
0.0,1464.0,0.247
139.5,1600.0,0.2805
636.0,1631.5,0.3088
1286.5,1659.0,0.3237
1870.5,1678.5,0.3368
2274.0,1683.0,0.35710000000000003
2423.0,1674.5,0.3612
2336.5,1664.0,0.3646
2038.5,1650.0,0.3572
1607.0,1631.5,0.3562
1111.0,1622.0,0.3466
601.0,1605.5,0.33130000000000004
177.5,1589.0,0.3028
0.0,1580.5,0.3096
0.0,1623.0,0.348
0.0,1563.0,0.29510000000000003
0.0,1419.5,0.2455
0.0,1278.5,0.2247
0.0,1184.0,0.225
0.0,1129.0,0.2046
0.0,1099.0,0.1848
0.0,1086.5,0.171
0.0,1101.5,0.16899999999999998
0.0,1131.0,0.1741
0.0,1220.5,0.1885
139.5,1349.0,0.2009
636.0,1463.0,0.2258
1286.5,1525.5,0.2647
1870.5,1547.0,0.2847
2274.0,1550.5,0.3084
2423.0,1541.0,0.3107
2336.5,1521.0,0.3115
2038.5,1513.0,0.30870000000000003
1607.0,1518.5,0.3129
1111.0,1543.5,0.3133
601.0,1565.5,0.3125
177.5,1562.0,0.3013
0.0,1549.0,0.3185
0.0,1586.0,0.3501
0.0,1536.0,0.3097
0.0,1390.5,0.2594
0.0,1267.0,0.2338
0.0,1179.0,0.2359
0.0,1119.0,0.2039
0.0,1077.0,0.1886
0.0,1065.5,0.1729
0.0,1070.5,0.1671
0.0,1076.0,0.1638
0.0,1138.0,0.1677
139.5,1261.0,0.171
636.0,1402.0,0.2011
1286.5,1486.5,0.2355
1870.5,1533.5,0.2711
2274.0,1558.5,0.31
2423.0,1569.5,0.3191
2336.5,1562.5,0.3255
2038.5,1560.5,0.325
1607.0,1569.5,0.3369
1111.0,1599.0,0.3446
601.0,1628.0,0.3418
177.5,1642.0,0.329
0.0,1642.5,0.3436
0.0,1681.0,0.3836
0.0,1590.0,0.34990000000000004
0.0,1403.5,0.2922
0.0,1264.0,0.2439
0.0,1185.5,0.2186
0.0,1141.5,0.1846
0.0,1119.5,0.1678
0.0,1115.0,0.1668
0.0,1151.0,0.1675
0.0,1250.5,0.1825
0.0,1450.5,0.2372
139.5,1618.5,0.2883
636.0,1684.5,0.3023
1286.5,1732.0,0.3312
1870.5,1786.5,0.35479999999999995
2274.0,1809.0,0.3682
2423.0,1818.5,0.3703
2336.5,1826.0,0.3735
2038.5,1813.0,0.3784
1607.0,1797.0,0.3793
1111.0,1789.5,0.3813
601.0,1786.5,0.3803
177.5,1775.5,0.3522
0.0,1772.5,0.343
0.0,1782.5,0.359
0.0,1669.5,0.3201
0.0,1471.0,0.27190000000000003
0.0,1320.0,0.2304
0.0,1232.0,0.2412
0.0,1188.5,0.2115
0.0,1165.5,0.1967
0.0,1161.0,0.1838
0.0,1198.5,0.1901
0.0,1307.5,0.2195
0.0,1504.5,0.2644
139.5,1640.0,0.32299999999999995
636.0,1686.5,0.3385
1286.5,1731.5,0.3531
1870.5,1778.5,0.3763
2274.0,1787.0,0.3897
2423.0,1787.5,0.3976
2336.5,1790.0,0.4137
2038.5,1774.0,0.4113
1607.0,1759.0,0.4198
1111.0,1762.0,0.4199
601.0,1776.0,0.4124
177.5,1771.5,0.3832
0.0,1756.0,0.3705
0.0,1751.5,0.3832
0.0,1643.5,0.34119999999999995
0.0,1474.5,0.3014
0.0,1317.5,0.2575
0.0,1221.5,0.2553
0.0,1177.0,0.2306
0.0,1158.5,0.2055
0.0,1147.0,0.2004
0.0,1187.0,0.2031
0.0,1291.0,0.2315
0.0,1499.0,0.2711
139.5,1657.0,0.321
636.0,1710.0,0.34380000000000005
1286.5,1752.5,0.3832
1870.5,1796.0,0.3983
2274.0,1819.0,0.4219
2423.0,1822.0,0.4227
2336.5,1839.5,0.4464
2038.5,1826.5,0.458
1607.0,1800.5,0.4703
1111.0,1810.5,0.4617
601.0,1809.0,0.443
177.5,1801.5,0.3999
0.0,1776.0,0.388
0.0,1799.0,0.4063000000000001
0.0,1708.5,0.3807
0.0,1527.5,0.3058
0.0,1355.0,0.2675
0.0,1253.0,0.2439
0.0,1196.5,0.2217
0.0,1150.0,0.2038
0.0,1137.5,0.1961
0.0,1165.5,0.198
0.0,1278.5,0.2195
0.0,1494.0,0.2499
139.5,1643.5,0.3149
636.0,1705.0,0.3323
1286.5,1749.5,0.3786
1870.5,1798.0,0.3915
2274.0,1826.0,0.4185
2423.0,1823.5,0.4311
2336.5,1834.5,0.454
2038.5,1831.5,0.4615
1607.0,1815.5,0.4708
1111.0,1819.0,0.4782
601.0,1794.0,0.4472
177.5,1770.0,0.4102
0.0,1757.5,0.3904
0.0,1786.0,0.4062
0.0,1708.0,0.384
0.0,1520.0,0.3111
0.0,1347.0,0.2638
0.0,1248.0,0.2536
0.0,1197.0,0.2392
0.0,1168.0,0.2303
0.0,1165.0,0.21600000000000005
0.0,1196.0,0.2187
0.0,1290.5,0.2384
0.0,1487.0,0.2735
139.5,1644.0,0.3479
636.0,1705.0,0.3782
1286.5,1741.5,0.4082
1870.5,1773.5,0.4491
2274.0,1790.0,0.4814
2423.0,1780.0,0.4993
2336.5,1777.5,0.5146000000000001
2038.5,1755.5,0.5446
1607.0,1748.0,0.5517
1111.0,1747.0,0.5539000000000001
601.0,1739.0,0.4983
177.5,1726.5,0.4386
0.0,1706.5,0.4186
0.0,1722.0,0.419
0.0,1660.0,0.3899
0.0,1518.0,0.3513
0.0,1363.5,0.2988
0.0,1256.0,0.2839
0.0,1188.5,0.2612
0.0,1157.5,0.2482
0.0,1144.5,0.2448
0.0,1156.0,0.2357
0.0,1178.5,0.2419
0.0,1261.0,0.2248
139.5,1401.0,0.24170000000000005
636.0,1534.5,0.316
1286.5,1630.5,0.3506
1870.5,1683.5,0.38
2274.0,1696.5,0.3963
2423.0,1692.5,0.42
2336.5,1677.5,0.4255
2038.5,1665.5,0.4295000000000001
1607.0,1677.0,0.4467
1111.0,1696.0,0.4568
601.0,1704.5,0.4508
177.5,1701.0,0.4147
0.0,1667.5,0.4119
0.0,1680.5,0.4196
0.0,1626.0,0.408
0.0,1474.0,0.3519
0.0,1328.5,0.3221
0.0,1212.5,0.2789
0.0,1148.5,0.256
0.0,1117.0,0.2423
0.0,1099.5,0.2309
0.0,1100.5,0.2164
0.0,1103.0,0.2139
0.0,1162.0,0.2043
139.5,1276.0,0.1988
636.0,1410.0,0.2526
1286.5,1497.0,0.3019
1870.5,1536.5,0.3475
2274.0,1556.0,0.38
2423.0,1560.0,0.3874
2336.5,1544.5,0.4076
2038.5,1534.0,0.4154
1607.0,1537.0,0.4278
1111.0,1555.0,0.444
601.0,1576.0,0.4415
177.5,1567.5,0.4053
0.0,1559.0,0.4019
0.0,1582.0,0.4221
0.0,1525.5,0.3984
0.0,1393.0,0.3634000000000001
0.0,1272.5,0.3309
0.0,1182.0,0.281
0.0,1125.5,0.249
0.0,1096.5,0.2363
0.0,1083.5,0.23
0.0,1089.0,0.2208
0.0,1102.5,0.1973
0.0,1166.5,0.2065
139.5,1286.5,0.2274
636.0,1435.5,0.26030000000000003
1286.5,1537.5,0.3297
1870.5,1586.5,0.3836
2274.0,1604.5,0.4123
2423.0,1610.0,0.4353
2336.5,1598.5,0.4768
2038.5,1603.0,0.5
1607.0,1618.5,0.5301
1111.0,1652.5,0.5515
601.0,1692.5,0.525
177.5,1698.5,0.4902
0.0,1689.0,0.469
0.0,1697.0,0.481
0.0,1595.0,0.4447
0.0,1423.5,0.3938
0.0,1280.5,0.3536
0.0,1194.5,0.34119999999999995
0.0,1148.5,0.2816
0.0,1127.5,0.2623
0.0,1129.0,0.2534
0.0,1171.5,0.2531
0.0,1288.5,0.2687
0.0,1510.0,0.3282
139.5,1660.0,0.3829
636.0,1741.5,0.3994
1286.5,1803.0,0.4475
1870.5,1855.0,0.5458
2274.0,1875.5,0.5766
2423.0,1866.0,0.735
2336.5,1865.5,0.7574
2038.5,1836.5,0.7745000000000001
1607.0,1814.5,0.8543999999999999
1111.0,1830.0,0.8
601.0,1855.5,0.7537999999999999
177.5,1851.5,0.5540999999999999
0.0,1815.5,0.4946
0.0,1754.5,0.4863
0.0,1621.0,0.4416
0.0,1463.0,0.3937
0.0,1331.5,0.363
0.0,1245.0,0.3109
0.0,1199.0,0.2609
0.0,1175.0,0.2565
0.0,1173.5,0.2477
0.0,1211.0,0.2474
0.0,1316.5,0.2454
0.0,1525.0,0.3029
139.5,1679.5,0.3557
636.0,1733.5,0.3797
1286.5,1772.0,0.4157
1870.5,1814.5,0.4303
2274.0,1828.0,0.4893
2423.0,1840.5,0.4947
2336.5,1854.5,0.5131
2038.5,1848.5,0.5495
1607.0,1838.5,0.6122
1111.0,1840.0,0.59
601.0,1831.5,0.5144
177.5,1822.5,0.4371
0.0,1807.5,0.4188
0.0,1830.0,0.4097
0.0,1739.0,0.396
0.0,1558.0,0.3433
0.0,1393.0,0.2778
0.0,1276.0,0.2475
0.0,1211.5,0.2166
0.0,1184.0,0.2155
0.0,1179.0,0.2063
0.0,1208.0,0.2069
0.0,1307.5,0.1996
0.0,1514.5,0.2364
139.5,1666.0,0.3129
636.0,1722.0,0.3541
1286.5,1771.5,0.3928
1870.5,1824.5,0.406
2274.0,1846.5,0.4294
2423.0,1851.0,0.4416
2336.5,1862.5,0.4691
2038.5,1853.0,0.4706
1607.0,1836.0,0.4814
1111.0,1833.5,0.4794
601.0,1809.0,0.446
177.5,1777.5,0.4048
0.0,1741.5,0.3836
0.0,1759.0,0.3967
0.0,1689.5,0.3783
0.0,1503.0,0.3044
0.0,1335.5,0.2451
0.0,1237.0,0.2306
0.0,1174.5,0.2054
0.0,1145.5,0.1995
0.0,1140.5,0.1938
0.0,1171.5,0.2009
0.0,1259.0,0.1937
0.0,1467.0,0.2227
139.5,1617.5,0.2857
636.0,1674.0,0.2942
1286.5,1702.5,0.3072
1870.5,1729.5,0.3533
2274.0,1739.5,0.3605
2423.0,1739.0,0.3419
2336.5,1747.5,0.34840000000000004
2038.5,1736.5,0.3486
1607.0,1719.5,0.3616
1111.0,1702.0,0.3567
601.0,1668.5,0.3322
177.5,1645.5,0.3272
0.0,1630.5,0.3036
0.0,1654.5,0.3311
0.0,1598.5,0.2929
0.0,1458.0,0.2649
0.0,1309.5,0.2296
0.0,1206.0,0.2341
0.0,1146.0,0.2114
0.0,1111.5,0.1776
0.0,1101.5,0.1776
0.0,1117.0,0.16440000000000002
0.0,1149.5,0.16329999999999995
0.0,1223.5,0.16870000000000002
139.5,1347.5,0.1908
636.0,1476.5,0.2244
1286.5,1573.0,0.2547
1870.5,1618.5,0.31920000000000004
2274.0,1629.5,0.34990000000000004
2423.0,1615.5,0.3505
2336.5,1602.0,0.3505
2038.5,1585.0,0.3505
1607.0,1585.0,0.3557
1111.0,1616.0,0.3156
601.0,1640.0,0.31
177.5,1638.0,0.2944
0.0,1620.0,0.2909
0.0,1600.0,0.3224
0.0,1521.0,0.2875
0.0,1394.0,0.2365
0.0,1276.0,0.2251
0.0,1189.5,0.2379
0.0,1131.5,0.2176
0.0,1096.5,0.1997
0.0,1082.0,0.1902
0.0,1088.0,0.18170000000000006
0.0,1111.5,0.1536
0.0,1166.0,0.15560000000000002
139.5,1272.0,0.1527
636.0,1407.0,0.1828
1286.5,1506.0,0.2269
1870.5,1560.5,0.241
2274.0,1594.0,0.2625
2423.0,1596.5,0.2773
2336.5,1575.5,0.2764
2038.5,1564.0,0.2727
1607.0,1563.5,0.29
1111.0,1597.5,0.29410000000000003
601.0,1633.0,0.305
177.5,1645.0,0.3201
0.0,1632.5,0.32
0.0,1628.0,0.3361
0.0,1531.0,0.3189
0.0,1389.5,0.2728
0.0,1270.0,0.2273
0.0,1190.0,0.2322
0.0,1143.5,0.2101
0.0,1118.0,0.2057
0.0,1122.5,0.1886
0.0,1166.5,0.1966
0.0,1285.5,0.2025
0.0,1504.0,0.2328
139.5,1663.5,0.2992
636.0,1723.0,0.3065
1286.5,1754.5,0.3239
1870.5,1787.0,0.34369999999999995
2274.0,1791.0,0.3525
2423.0,1779.0,0.3572
2336.5,1771.5,0.3591
2038.5,1742.5,0.35700000000000004
1607.0,1727.5,0.3605
1111.0,1745.0,0.3651
601.0,1769.5,0.3555
177.5,1762.5,0.32880000000000004
0.0,1736.0,0.3219
0.0,1720.0,0.341
0.0,1626.0,0.313
0.0,1455.0,0.2906
0.0,1311.0,0.2335
0.0,1227.0,0.2311
0.0,1184.0,0.2137
0.0,1160.0,0.2027
0.0,1158.0,0.1915
0.0,1192.5,0.1958
0.0,1302.0,0.2012
0.0,1509.5,0.2474
139.5,1648.0,0.2862
636.0,1696.5,0.3111
1286.5,1721.0,0.3333
1870.5,1744.0,0.359
2274.0,1754.0,0.3668
2423.0,1747.0,0.3699
2336.5,1748.0,0.368
2038.5,1718.5,0.3746
1607.0,1706.0,0.3738
1111.0,1717.0,0.3773
601.0,1728.0,0.3616
177.5,1711.0,0.33840000000000003
0.0,1698.5,0.3315
0.0,1714.5,0.35090000000000005
0.0,1643.5,0.3284
0.0,1469.5,0.2947
0.0,1318.0,0.2446
0.0,1221.5,0.2023
0.0,1168.0,0.1772
0.0,1145.5,0.1698
0.0,1137.0,0.1582
0.0,1180.5,0.1649
0.0,1280.5,0.1666
0.0,1492.0,0.2186
139.5,1644.5,0.2584
636.0,1684.0,0.2716
1286.5,1700.5,0.2913
1870.5,1724.5,0.317
2274.0,1732.0,0.3186
2423.0,1727.5,0.3274
2336.5,1728.0,0.3293
2038.5,1709.5,0.3234
1607.0,1697.0,0.3361
1111.0,1698.0,0.3365
601.0,1703.0,0.329
177.5,1688.0,0.3149
0.0,1675.0,0.308
0.0,1697.0,0.3106
0.0,1627.0,0.2897
0.0,1450.5,0.2496
0.0,1305.0,0.2338
0.0,1213.0,0.2172
0.0,1162.0,0.1952
0.0,1136.0,0.1649
0.0,1134.0,0.1527
0.0,1172.0,0.16269999999999998
0.0,1277.5,0.17739999999999995
0.0,1489.5,0.2328
139.5,1619.0,0.2564
636.0,1653.5,0.2846
1286.5,1711.0,0.3183
1870.5,1753.0,0.3299
2274.0,1749.0,0.3387
2423.0,1736.5,0.3567
2336.5,1741.5,0.373
2038.5,1722.0,0.3829
1607.0,1707.0,0.3819
1111.0,1705.0,0.3716
601.0,1706.5,0.34369999999999995
177.5,1690.5,0.326
0.0,1677.0,0.3145
0.0,1707.5,0.32280000000000003
0.0,1649.0,0.3047
0.0,1475.0,0.2406
0.0,1317.5,0.2354
0.0,1219.5,0.2275
0.0,1174.5,0.199
0.0,1146.5,0.1814
0.0,1134.0,0.1671
0.0,1169.5,0.1673
0.0,1266.5,0.172
0.0,1468.5,0.2576
139.5,1616.5,0.2918
636.0,1670.0,0.3115
1286.5,1714.0,0.3265
1870.5,1763.5,0.35450000000000004
2274.0,1777.5,0.3646
2423.0,1773.0,0.373
2336.5,1776.0,0.4017
2038.5,1766.5,0.4059
1607.0,1743.0,0.4214
1111.0,1738.0,0.4152
601.0,1724.0,0.3638
177.5,1695.5,0.33509999999999995
0.0,1664.5,0.3184
0.0,1670.5,0.3329
0.0,1598.0,0.3246
0.0,1456.0,0.2683
0.0,1313.0,0.24670000000000006
0.0,1221.5,0.2619
0.0,1166.0,0.2334
0.0,1135.5,0.2205
0.0,1113.5,0.2047
0.0,1117.5,0.1887
0.0,1142.5,0.17550000000000002
0.0,1241.0,0.2094
139.5,1385.0,0.213
636.0,1520.5,0.2742
1286.5,1590.0,0.3454
1870.5,1619.5,0.3818
2274.0,1625.5,0.4145
2423.0,1612.5,0.5229
2336.5,1591.5,0.5795
